app,content,score
Amazon Prime Video,"Aplikasi busuk yaaa...uda beli langganan lewat telkomsel ga bisa login, email telp sudah benar, password sudah benar diulangiiiiiiii terus, login disuruh masukan kode captcha terus berkali2 ini maksudnya apa ya???ini kenapa RIBET BGT APLIKASINYA. MENYESAL",1
Amazon Prime Video,"Aplikasi rusak. Udah berlangganan, udah bayar. Videonya masih ga bisa di tonton, malah ada notif trial 7 hari, udah di klik keterangannya udah berlangganan. Tapi tetep ga bisa nonton videonya Uang sia sia aja disini",1
Amazon Prime Video,"sampai dua kali bayar subscribe via telkomsel, tapi tetap tidak terdaftar. bagaimana ini??",1
Amazon Prime Video,apa sih saya sudah tutup akun masuk lagi biar bisa claim vocer tetep nihil,1
Amazon Prime Video,Hai... kenapa ga bisa di pakai udh berlangganan paketan yang 95ribu malah di suruh beli paket berlangganan di aplikasi lagi gmna sie !! Emng nya uang jatuh dari langit Ah!! kalau udh beli paketan ya otomatis dong ga kaya hotstar langsung aktif otomatis,1
Amazon Prime Video,"Beli paket telkomsel Combo yang udah termasuk paket nonton, dapat paket prime video mobile, saat udah di download kog keterangan di aplikasinya ""Anda tidak memiliki langganan Prime Video"", agak mengecewakan sih, Bagus Paket Combo yang dulu dapat langganan Paket Nonton DISNEY !",1
Amazon Prime Video,Aplikasi taik...udah keluar uang buat langganan pas login gabisa,1
Amazon Prime Video,"Aplikasi ini setelah di update malah jelek, gak bisa dibuka??!!! Padahal baru saya perbarui paket langganan nonton saya. Malah tidak bisa masuk. Benar-benar mengecewakan. Toling segera diperbaiki!! Terima kasih.",1
Amazon Prime Video,Kualitas gambarnya ok. Streaming bisa kapan aja n dimana aja. Subtitle jg bisa pilih beberapa tampilan dg memyesuaikan besar kecil huruf. Dramanya bagus². Nonton tetep nyaman meski hanya pake hp. Makasih.,5
Amazon Prime Video,"Uda berkali2 beli paket bundling free prime video 30hr tp bru ini didaftarkan. Alhamdulillah aku aman kok gk ada kesulitan utk daftar atu login. Intinya kita klik dulu yg ada notif di sms. Ikutin arahan smpe download apknya. Smpe saat ini aman² aja sih gak ada kendala login. Btw, aku daftar bukan pake nomor tp pake gmail.",5
Amazon Prime Video,"bagus, gak pernah ngelag, tapi saran mungkin tiap bagian ganti subtitle jangan otomatis keluar, dan perbanyak lagi animasi dubbing indonesia dan tambahkan film² lagi.",5
Amazon Prime Video,"Ini Kenapa ya muncul pemberitahuan ""kami telah mendeteksi aktivitas yang tidak biasa di akun akun anda dan menguncinya sementara""???, padahal udah bayar tapi nggak bisa login, username & password juga udah bener, nggak jelas-_.",1
Amazon Prime Video,Ternyata pas baca review banyak yg punya pengalaman sama (ga bisa login). Berarti masalahnya di aplikasinya dong ya.. Untung aja gratisan dari telkomsel. Kalo udah bayar langganan mah bakalan nyesel dan rugi bandar 😌,1
Amazon Prime Video,"Aplikasi sudah cukup baik ,cuma perlu ditingkatkan, subtitle suka eror menu umpan balik tidak sesuai jadi saya komen disini saja film masih sedikit tidak apa"" asal subtitle nya bagus",3
Amazon Prime Video,"Baru kali ini jumpa apk yang login nya ribet kali, udah pas password nya, gamau masuk, kemudian kdg ada muncul notifikasi (kode negara tidak didukung), ampas bgt, doa nya semoga bisa diupgrade jadi lebih baik",1
Amazon Prime Video,"kualitas video jelek, padahal saya berlangganan internet 300mbps, saya cek kecepatan download +180mbps dan upload 110mbps, tapi tetap saya video yg keluar selalu jelek, untuk menonton Netflix/Disney+ selalu jernih, disini tidak pernah jernih 👎👎👎",1
Amazon Prime Video,"Aplikasi rusak sudah daftar tapi pas mau login tidak bisa padahal no telpon dan kata sandi sudah betul, pas mau bikin akun baru pake nomor telpon tersebut tidak bisa juga karena keterangan nya no telpon sudah terdaftar dan juga pas minta bantuan kata sandi juga tidak bisa kalo ngk niat bikin aplikasi ngk usah di bikin dri pada nyusahin orang lain, untuk mendaftar aj susah nya minta ampun.",1
Amazon Prime Video,"Kecewa banget sama aplikasi ini,udah daftar dan nyoba berkali kali tapi tetap gk bisa masuk,padahal jaringan wifi lancar,selalu bilang akun tidak terdaftar,padahal kalo daftar di apk lain bisa bisa aja,gimana sih?!",1
Amazon Prime Video,"Developer nya bisa buat aplikasi ga sih? Gaada error handling, login ga masuk gaada pesan nya kenapa. Bener2 gabisa login. Mau buat akun baru katanya email sudah terdaftar, tapi pas coba login gabisa. Payah sekelas amazon bikin aplikasi aja gabisa",1
Amazon Prime Video,"Nggak bisa login. Udah bikin akun di web melalui sms yg dikirm karna beli paket lewat telkomsel, pas maj login ke app nya katanya no telpon salah lah. Negara nya salah lah padahal jelas indonsia, masalah internal lah. 👎",1
Amazon Prime Video,"Aplikasi nda jelas, sudah berlangganan malah gagal masuk, sudah berulang2 kirim OTP ttp aja gagal. Klo nda bisa buat aplikasi yg simpel lebih baik hapus saja dr playstore.. Sumpah nyesel berlangganan.",1
Amazon Prime Video,"Tolong jangan pake ni apk, lebih baik pake disney atau netflix. Kalo kalian batalkan tidak akan dikembalikan, penggunaan tidak bisa dipakai. Wlpn 59k itu kecil tp bagiku berharga yee, kecewa bht",1
Amazon Prime Video,tolong optimisasi lagi UI dan Subtitle nya kadang tidak sinkron dan berubah jadi italic (Miring). resolusi beberapa film ada yang tidak cocok dengan aslinya.,1
Amazon Prime Video,"Aplikasi bug, daftar akun bagian memilih negara tulisan dan warna background sama sehingga tidak terlihat, kirim kode otp di masuk kan ke aplikasi salah padahal sudh sama dengan yg dikirimkan, aplikasi sangat buruk",1
Amazon Prime Video,"Film lebih update, dibanding server sebelah",5
Amazon Prime Video,"Masih ada kekurangan dari prime video, mulai dari resolusi video yg tidak tetap, subtitle yg membingungkan dan masih banyaknya bug seperti bug subtitle yg hilang saat memulai film",3
Amazon Prime Video,"Kualitas video ga stabil, bahkan pake wifi sekalipun kualitas videonya jelek banget 🤦🏻‍♀️ trus subtitlenya juga kadang muncul kadang ngilang",1
Amazon Prime Video,"Ternyata banyak kasus seperti saya yg komplen perihal sudah melakukan pembayaran tetapi di tidak bisa membuka film apapun dengan notif anda tidak berlangganan prime video, saya membayar dengan Telkomsel dan tagihan di kartu halo saya pun sudah masuk, cukup membuat kesal ya karna membuang uang percuma!",2
Amazon Prime Video,Ini aplikasi apa sih? Udah beli langganan pakai gopay tapi video tidak bisa diputar dan status tidak berlangganan. Pembelian kedua pakai kartu debit juga sama. Semoga pembelian kedua pengembalian dananya segera selesai. Aplikasi membingungkan,1
Amazon Prime Video,"Aplikasi paling bobrok yang pernah saya download Daftar ribet, masuk kan keyword error... Error nya dimana tidak diberitahu... yang pasti buat akun nya ribet... dikasi gratis pun gamau download ini... NOT RECOMMENDED",1
Amazon Prime Video,"Aplikasi ini seperti apa ya teknis berlangganannya? Saya sudah mengaktifkan paket di my telkomsel dan sudah termasuk paket prime video mobile untuk 30 hari, tapi setelah login ke aplikasi prime video mobile tidak bisa mengakses layanan tontonannya. Saya diminta untuk uji coba gratis 7 hari dan selanjutnya dikenakan tarif melalui metode pembayaran google play. Membingungkan...",1
Amazon Prime Video,Untuk streaming sepertinya masih blom stabil cenderung lama denhan alasan koneksi WiFi disalahkan. Padahal layanan streaming dari rival oke2 saja pakai WiFi rumah saya.,4
Amazon Prime Video,"Cukup bagus tapi streaming nya tidak bisa mode potrait, dan jika dimatikan mendadak langsung keluar lagi otomatis.....dan juga kualitas gambar nya sering berubah padahal sudah diatur",3
Amazon Prime Video,"Udh punya akun prime tapi tibatiba ke logout, pas mau login ulang dan lupa password malah gabisa terus, kendala terus. Bener-bener bikin kesel. Sampe skrg malah keterangan kode negara salah. Aneh bgt nih apknya.",1
Amazon Prime Video,"Sudah bayar bulanan, ternyata hanya bisa nonton di TV, begitu nonton di HP gak bisa, padahal saya masuk web prime video bisa login. Ini gimana aplikasi nya, kayak gak niat diurus ya? Kecewa,... Sudahlah pembayaran bulan depan saya hentikan ini,",1
Amazon Prime Video,"semua film ada dan rwsolusi baik, subtitle oke. good🤏",5
Amazon Prime Video,"Ada film yang subtitle nya terlalu cepat sehingga tidak sesuai dengan film nya. Mau pengaduan tapi tidak ada di menu. Tolonglah 😭 saya mau nonton film tapi sub nya kecepatan, bikin gak nyaman banget",1
Amazon Prime Video,"Ada yg sama? Beli paket telkomsel dan ada gratis 30 hari Prime Video, tapi setelah dapat link dan sudah buat akun Amazon sesuai no hp terdaftar paket telkomsel dan email, tapi tetap tidak bisa nonton, saat liat status keanggotan ""Anda tidak memiliki langganan prime video"" what?? Saya akan mengganti rating, jika masalah ini sudah bisa diatasi",1
Amazon Prime Video,"Mantap, filmnya banyak juga, tapi mungkin bisa ditambahkan filmnya yg sedang trend dan perbaiki optimalisasi subtitle nya karena saat pemutaran subtitle terkadang mengalami delay",5
Amazon Prime Video,"Daftar nya susah emang gk jelas,, klo susah gini gak usah promo2 terus deh😡",1
Amazon Prime Video,"Susah login. Payah banget telkomsel kerja sama bareng aplikasi ginian, kualitas jauh banget dibanding disney. Dan di saat apk lain bisa semua divice dalam satu kali paket, ini terbatas cuman mobile, kalah telak Prime Video 👎",1
Amazon Prime Video,"Sering crash saat masuk, sayang pas cek film yang ingin ditonton, tersedia di keterangan google dan ada ikon amazon prime ternyata tidak tersedia Indonesia. Semoga semakin banyak koleksi series UK.",3
Amazon Prime Video,"gratisan dari 3, ini apk terkonyol sih, untuk human verify nya aja nyelesain puzzle yang penempatan nya pun ngacak gada yang valid. kalo ada bintang 0 i'll give rate 0, ampas, coba dibenerin apk nya banyak banget cacatnya.",1
Amazon Prime Video,"Cara daftar nya gimana ya udah masuk email,sandi dan nama kok tetep gabisa masuk padahal saya sudah lihat nomor OTP tetep gabisa masuk ini emang aplikasi nya yang rusak/eror ya kalau gini males hapus aplikasi nya aja dehhhhhh!",1
Amazon Prime Video,Sangat menghibur saat menonton film di waktu luang di rumah tanpa harus ke bioskop,5
Amazon Prime Video,"Setiap kali saya buat pesta nonton selalu saja setiap 5 detik saya langsung keluar tiba2 saya coba masuk lagi malah gambarnya full screen, gaada tempat buat komentar. Namanya mah bukan pesta nonton. Tpi nonton sendiri. Langganan 4 kali kok gaada kemajuan samsek",2
Amazon Prime Video,"Nyesel, kecewa, udah dapet 30 hari dari paket telkomsel tapi gk bisa dipake, katanya ""akun anda tidak memenuhi syarat untuk menerima manfaat ini"" padahal kemaren² langsung sat set sat set, sekarang ribet kudu konfirmasi apalah itu, kecewa!! Nyesel!!",1
Amazon Prime Video,"Good job buat Amazon prime, untuk kedepannya lebih ditingkatkan lagi kualitas dadit video nya karena ada subtitle yang lambat dan kecepatan,.... Juga ditunggu lagi series initial D, karena susah carinya😆",5
Amazon Prime Video,"Bagaimana bisa saya sudah membayarkan langganan dengan prime namun tidak terdaftar dan tulisannya belum langganan prime, padahal saldo saya sudah dikurangin secara otomatis untuk langganan prime ini. Tolong tindak lanjutin. Apakah saya harus berhenti langganan padahal saya baru kemarin membayarkannya?",1
Amazon Prime Video,"Aplikasi apaan? Udah berlangganan dari telkomsel, tp ga bisa..🤣🤣🤣 Padahal kemarin bisa, hari ini ke log out tp pas login lg ga bisa.. Udah utak atik tp ga bisa.. parah aplikasinya.. mendingan aplikasi yg kemarin, yg dpt langganan dr telkomsel. Dari pada yg ini, ga jelas bet..",1
Amazon Prime Video,"tolong diperbaiki untuk kualitas video yang sudah dipilih terbaik tapi ketika streaming tampilannya masih seperti mode hemat data. sangat tidak nyaman untuk menonton, sayang sekali padahal banyak film-film dan series bagus.",2
Amazon Prime Video,setelah di uninstal terus di download lagi jadi susah masuknya.. di suruh masukin kode tapi kodenya gak terlihat.. padahal sudah langganan.. tidak ada solusi sama sekali.. sangat kecewa..,1
Amazon Prime Video,"Pengen nyoba karna dapet langganan 30 hari sepaket sama kuota tsel,eh baru mau bikin akunnya aja gk bisa,""kesalahan internal"" gitu terus,pas udah bisa malah ""nomor ini sudah terdaftar"",trus kucoba login dan ""kami tdk menemukan akun blablabla""gimn sie, internet juga 4g lancar² aja, kasi rating 1 ,ntar kalo dh bisa balik lagi cmiiw.",1
Amazon Prime Video,"Hapus aja aplikasinya. Baru juga download sudah ga bisa login aja, padahal Uda bener masukin nomernya, Dapat kode verivikasi juga, Pas Mau login pake nomer itu, Katanya Nomer tidak terdaftar. Minta Bantuan lewat email. Malah ga bisa di proses. Ga jelas eh..",1
Amazon Prime Video,Lumayan bagus cb ditingkatkan lg untuk film2 action yg terbaru rilis lbh awal,5
Amazon Prime Video,"Saya tidak bisa login, kode otp dari amazon nggak masuk, Tolong bantu",1
Amazon Prime Video,filmnya bagus dan menarik 👍🤩,5
Amazon Prime Video,"Sering gelap doang gk ada gambar tapi ada suara... Udah coba uninstal trus instal ulang sama aja... Gk tau harus gmn biar ada gambar lagi , ntar tiba "" ada lagi, jadi sia"" langganan",1
Amazon Prime Video,"Mengapa saya sangat sulit daftar ya,kata sandi sy Lupa mau buat ulang riset, mau login lagi eeh susah banget apaan sih",1
Amazon Prime Video,Susah sekali log in padahal nmor sudah berlangganan prime video satu bulan,2
Amazon Prime Video,"Saya beli paket berbarengan dengan paket kuota Telkomsel nomer saya, itu otomatis sebulan, nah ini paket Telkomsel saya belum habis ko paket primenya blm seminggu udah habis",3
Amazon Prime Video,Dpt gratisan dr beli paketan....jd bagus banget kl ada aplikasi ini,5
Amazon Prime Video,Sudah berhasil aktivasi.. Tapi tidak bisa log in percuma,1
Amazon Prime Video,"Sudah bayar, eh ga bisa nonton, ga jelas",1
Amazon Prime Video,Error code aplikasi saya tidak bisa di buka selalu muncul error code,1
Amazon Prime Video,"Dibayangkan sebelumnya akan mudah buat nonton Video alhasil setelah di download aplikasinya dan sudah daftar ehhhh pas mau log in gk bisa melulu, keterangannya nomer HP tidak ditemukan akhirnya saya hapus lagi saja aplikasinya.",1
Amazon Prime Video,Bagus sih.. To film nya uda usang.. Yang terbaru donk..,5
Amazon Prime Video,Subtitlenya tolong dibaikin dulu dong... Kadang gak muncul,1
Amazon Prime Video,"Mantaps broo, semoga ga banya erorr ya buat log in ke device lain",5
Amazon Prime Video,aplikasi jelek film yg sedikit dan bnyak yg jelek. .subtittle nya pun gk semua ada,1
Amazon Prime Video,ga bisa buat apk kah lelet babget,1
Amazon Prime Video,Banyak tontonan menarik. Proses berlangganannya pun mudah.,5
Amazon Prime Video,Sy beli paket Telkomsel ini sdh yg ke 3 x nya langganan prime video bersmaaa dgn paket Telkomsel bgtu mau buka ehh ga bisa katanya paket anda masih aktip Bingung ya.mau ngadu ke cs tidak pernah di respon Jd kita sebagai customer Telkomsel ini merasa dirugikan mau ngado kemana ke cs Telkomsel bilang hrs ke cs prime video.kalo mmg ga bisa jgn dimunculkan itu paket pv,1
Amazon Prime Video,Sudah di update dan dibayar langganan nya tapi tidak dapat digunakan,1
Amazon Prime Video,"Nyesel berlangganan prime, tiba tiba akun gak bisa dibuka ke blokir padahal belum habis waktu berlangganan nya. Langsung aku stop berlangganan dan langsung ku hapus aplikasi nya",1
Amazon Prime Video,"kenapa saya tidak bisa lagi login pakai nomor telepon ? katanya tertulis ""tidak mendukung +62"" tolong masalah ini diperbaiki karena saya sudah membayar untuk paket sebulan tapi tidak bisa di gunakan",1
Amazon Prime Video,"sudah login, sudah bayar, malah di bilang ada aktivitas mencurigakan,, gak bisa digunakan, harus verifikasi pembayaran, gak seperti app sebelah, mudah,, 👎👎👎",1
Amazon Prime Video,"dapat langganan 1 bln dari telkomsel tp ga bisa diaktifkan, masuk kan otp untuk verifikasi selalu gagal, dan selalu diarahkan untuk membayar langganan ..jadi bonus satu bln berlangganan dr telkomsel apa guna nya. beda banget sama kerjasama video sebelum nya dg telkomsel..",1
